UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,loan_default
572471,58013,67414,89,1,22056,45,4946,15-12-1956,Self employed,12-10-2018,3,0
586132,53703,62846,87.52,160,21773,86,85,02-12-1975,Self employed,18-10-2018,1,0
630512,55299,69716,83.19,5,14147,86,3313,24-12-1995,Salaried,27-10-2018,9,1
420365,40010,55860,74.83,34,15209,48,1069,12-06-1979,Self employed,03-08-2018,6,0
482641,45749,65524,71.73,67,22350,86,1448,25-04-1973,Self employed,31-08-2018,6,0
508948,48349,69260,70.75,136,15705,45,3777,22-05-1986,Salaried,15-09-2018,8,1
588209,55189,62489,94.42,70,16760,45,2401,01-06-1983,Salaried,19-10-2018,4,0
461816,55139,66737,85,67,18166,86,1430,24-11-1990,Salaried,24-08-2018,6,0
527268,53303,67201,81.84,146,15694,86,2989,01-01-1999,,21-09-2018,14,1
423553,39594,64043,63.24,70,16689,45,2408,06-01-1970,Salaried,06-08-2018,4,0
423776,93443,127742,74.37,136,14188,48,3740,07-08-1996,Salaried,06-08-2018,8,1
578596,67897,109922,64.59,120,21824,51,6932,01-01-1995,Self employed,15-10-2018,12,1
586223,73217,96264,77.81,2,17383,86,1692,02-05-1992,Salaried,18-10-2018,4,0
437781,62297,88786,73.21,74,16646,86,2578,27-05-1988,Self employed,14-08-2018,4,1
473143,37149,55978,70.56,20,23339,45,6185,01-01-1996,Self employed,29-08-2018,5,1
433315,60947,73859,85.3,152,14144,45,4992,25-05-1988,Self employed,11-08-2018,3,1
582874,110162,161900,69.8,77,23516,49,2179,01-06-1974,Salaried,16-10-2018,4,0
526903,51803,66916,79.95,34,18472,51,984,13-07-1994,Salaried,21-09-2018,6,0
561894,93929,140516,69.74,34,23478,67,1055,07-06-1985,Self employed,08-10-2018,6,0
473161,47349,70634,68.66,165,21216,45,6497,11-08-1979,Salaried,29-08-2018,5,0
552851,49303,63549,80.25,19,15357,45,1916,14-10-1996,Salaried,30-09-2018,4,0
627989,72731,99200,76.61,82,21153,48,4851,21-06-1987,Self employed,26-10-2018,19,0
628006,64382,73000,89.73,2,14975,86,1715,01-06-1973,Self employed,26-10-2018,4,0
570575,58259,67029,89.51,19,16555,51,1837,01-06-1976,Self employed,11-10-2018,4,0
586495,53500,60701,89.78,147,17742,45,2782,18-03-1998,,18-10-2018,2,0
562357,74751,108423,71.02,152,23552,49,5149,07-05-1987,Salaried,08-10-2018,3,0
611213,53159,81700,66.34,5,14723,51,3318,30-10-1982,Self employed,24-10-2018,9,0
434421,50878,66700,77.96,2,22430,45,2388,12-08-1983,Salaried,11-08-2018,4,1
581728,53303,65950,83.4,34,18680,45,1001,01-06-1984,Self employed,16-10-2018,6,0
424162,53082,80309,67.24,13,22892,120,4673,23-06-1997,,06-08-2018,8,0
451265,69817,97048,74.19,1,13890,86,4936,25-04-1994,Self employed,20-08-2018,3,0
540481,25029,43880,58.11,48,24130,51,6344,17-11-1980,Self employed,27-09-2018,5,0
638155,75751,107500,72.56,103,23750,51,7266,01-01-1986,Self employed,29-10-2018,7,1
438632,72217,106768,69.31,67,17170,48,1480,01-01-1990,Self employed,14-08-2018,6,0
478136,61347,84498,74.56,67,21308,86,1446,01-05-1984,Salaried,30-08-2018,6,0
421563,61947,78800,79.95,2,24211,120,1669,01-01-1972,Self employed,04-08-2018,4,0
422347,49778,67000,77.16,77,23015,86,2269,01-01-1990,Self employed,06-08-2018,4,0
430475,45389,64504,74.41,120,23123,45,6925,01-01-1982,Self employed,10-08-2018,12,1
561535,56559,74106,78.27,3,17310,120,4,14-07-1992,Self employed,08-10-2018,1,1
462498,50078,64145,80.29,74,17113,86,2610,07-06-1980,Salaried,24-08-2018,4,0
465731,50243,63000,84.13,3,18125,45,43,01-01-1984,Salaried,26-08-2018,1,0
485644,60177,70595,89.95,104,21013,86,7125,01-01-1996,Self employed,31-08-2018,10,0
584305,107112,161199,69.48,78,23044,67,2092,22-02-1996,Salaried,17-10-2018,4,1
459559,72717,108000,69.35,248,23828,86,1775,03-12-1994,Salaried,23-08-2018,4,0
598291,56013,119610,48.49,11,23334,48,5998,01-01-1996,Self employed,22-10-2018,3,0
504976,63013,82954,78.36,68,16603,120,854,01-01-1991,Self employed,14-09-2018,6,1
442423,46300,64298,74.65,63,18636,86,7119,01-01-1993,Salaried,16-08-2018,10,0
575148,53328,69147,79.54,202,23323,86,782,15-06-1989,Self employed,13-10-2018,18,0
525140,51300,64150,82.62,147,17705,45,2801,01-01-1990,Salaried,21-09-2018,2,1
469906,44645,61574,74.71,34,20520,45,1067,22-03-1996,Self employed,28-08-2018,6,0
454804,58959,70000,85.71,248,14791,86,1756,03-02-1995,Salaried,22-08-2018,4,0
511535,46349,78500,61.15,8,23436,86,5315,01-01-1973,Salaried,17-09-2018,3,0
437160,48349,63600,78.62,136,14070,86,3770,08-05-1997,Salaried,14-08-2018,8,0
481102,47672,63900,75.69,136,23672,45,3702,10-06-1991,Self employed,31-08-2018,8,0
429618,38439,74906,53.4,1,23757,86,6137,01-01-1989,Self employed,09-08-2018,3,0
441734,64966,92500,72.13,2,14770,86,1631,15-03-1984,Salaried,16-08-2018,4,0
481105,52153,72400,74.59,68,18332,86,858,25-04-1972,Salaried,31-08-2018,6,0
531361,63213,87915,73.94,1,22285,49,6089,01-01-1991,Self employed,24-09-2018,3,0
583237,53703,69221,79.46,20,14004,86,6161,10-03-1959,Salaried,16-10-2018,5,0
487028,28069,40793,74.77,160,13978,48,89,23-01-1988,Self employed,03-09-2018,1,0
572434,74479,90390,84.08,67,21308,86,1430,08-08-1997,Salaried,12-10-2018,6,1
621789,33729,92370,38.43,260,24066,48,4179,26-02-1997,Salaried,25-10-2018,8,0
424968,42194,67145,65.23,36,21880,45,6626,01-01-1988,Self employed,07-08-2018,13,1
424022,62213,66592,94.61,136,24098,45,3822,05-05-1984,Salaried,06-08-2018,8,1
591723,63422,73180,88.82,61,16016,86,1307,23-12-1982,Salaried,20-10-2018,6,1
427193,49178,66326,77.04,130,22720,86,1083,26-07-1994,Salaried,08-08-2018,6,1
596727,69323,80900,86.77,1,22901,45,5092,01-01-1991,Self employed,21-10-2018,3,1
419363,46349,63090,74.5,160,23092,45,570,01-01-1994,Salaried,03-08-2018,15,0
460543,37439,71381,53.24,64,22076,86,3523,28-07-1986,Salaried,24-08-2018,9,0
458042,54167,63714,89.93,79,18169,86,763,01-01-1972,Self employed,23-08-2018,18,0
583762,53782,71800,76.6,67,18166,86,1511,06-04-1974,Self employed,16-10-2018,6,0
476417,55559,66600,85.59,5,15663,86,3340,01-01-1962,Self employed,30-08-2018,9,0
480001,50868,63598,85.69,19,15685,86,1870,01-06-1966,Self employed,31-08-2018,4,0
418529,42994,63768,69.47,15,14710,86,299,15-09-1992,Self employed,01-08-2018,11,1
618551,51303,68501,75.91,146,21980,86,2997,02-03-1995,Salaried,25-10-2018,14,0
610276,63669,80500,81.37,135,15680,45,1800,03-07-1978,Salaried,24-10-2018,4,0
431377,47349,68968,71.05,16,18317,86,2950,01-01-1992,Self employed,10-08-2018,14,0
497676,58359,70605,84.41,5,14145,86,3380,01-01-1985,Salaried,10-09-2018,9,0
556740,56059,69500,82.01,136,15078,49,3702,29-11-1983,Salaried,04-10-2018,8,0
431774,51378,61335,85.27,61,16505,86,1323,31-07-1966,Salaried,10-08-2018,6,0
506723,71817,99713,74.21,11,23225,51,6006,01-01-1990,Self employed,14-09-2018,3,1
653390,83286,106467,79.74,147,23641,51,2784,01-01-1973,Self employed,31-10-2018,2,1
476978,52103,63658,83.26,136,14464,86,3720,05-07-1975,Salaried,30-08-2018,8,1
541508,46645,73653,65.17,42,23651,49,5223,01-04-1988,Self employed,27-09-2018,3,0
571770,47349,65682,74.6,160,17450,45,44,16-06-1990,Self employed,12-10-2018,1,0
417881,58259,71079,83.01,136,20438,51,3685,16-04-1968,Self employed,01-08-2018,8,0
543195,70217,89611,79.79,135,22239,120,1599,10-06-1985,Self employed,27-09-2018,4,0
523314,56659,73612,78.79,67,16605,120,1510,27-09-1975,Self employed,20-09-2018,6,0
506287,40210,67390,62.32,152,22951,51,6074,01-01-1990,Self employed,14-09-2018,3,0
639888,52503,60353,88.98,34,24693,45,1164,16-06-1974,Self employed,30-10-2018,6,1
545677,62447,78565,81.46,103,23593,86,7185,10-05-1979,Salaried,28-09-2018,7,0
495803,46349,134417,34.97,20,16806,49,6171,12-04-1996,Salaried,08-09-2018,5,0
629359,74751,104589,72.67,42,16679,51,5260,25-05-1989,Self employed,27-10-2018,3,0
463913,50478,58113,89.48,67,22727,45,1449,07-10-1959,Salaried,25-08-2018,6,0
616785,68882,83000,84.34,2,22998,86,1653,21-07-1978,Self employed,25-10-2018,4,0
560572,26800,73452,38.12,10,16292,45,5669,12-10-1981,Self employed,06-10-2018,3,0
475427,53078,95000,57.89,48,16437,51,6258,20-06-1995,Self employed,30-08-2018,5,0
632041,39894,73625,55.01,16,22004,45,2981,10-06-1993,Salaried,27-10-2018,14,0
492053,46049,59700,79.9,130,20520,45,992,10-02-1994,Salaried,06-09-2018,6,1
523366,58179,88516,68.81,65,17740,48,6793,04-01-1967,Self employed,20-09-2018,13,0
603560,49578,56500,89.38,62,16739,45,380,10-02-1980,Salaried,23-10-2018,11,0
425445,67882,94920,73.75,36,22127,120,6657,31-12-1992,Salaried,07-08-2018,13,0
583382,53803,61087,89.22,257,23796,45,937,16-10-1977,Self employed,16-10-2018,6,1
454820,40394,66601,61.56,146,16445,86,3016,04-03-1996,Self employed,22-08-2018,14,1
588413,56659,71980,80.58,67,16605,120,1518,23-02-1995,Self employed,19-10-2018,6,1
573246,62947,80738,79.27,65,18065,45,6803,01-10-1969,Self employed,12-10-2018,13,1
418603,46145,70770,67.83,7,21074,86,5782,02-01-1967,Self employed,01-08-2018,3,0
633980,58899,69807,85,17,15047,86,3253,10-10-1962,Self employed,28-10-2018,17,0
470772,31484,44147,74.75,3,15809,51,24,15-02-1980,Salaried,28-08-2018,1,0
442157,28529,63881,46.96,34,15142,86,1050,01-01-1982,Self employed,16-08-2018,6,0
613692,44599,59897,76.8,105,20333,45,1197,01-01-1977,Salaried,24-10-2018,6,0
445713,52233,68000,78.67,2,14770,120,1601,26-09-1969,Salaried,17-08-2018,4,0
582839,53303,67071,84.98,3,14078,45,91,20-12-1994,Salaried,16-10-2018,1,0
535680,47149,82932,57.64,29,15410,49,5879,07-01-1995,Self employed,25-09-2018,3,0
426994,46849,65280,74.3,11,23762,48,6010,01-01-1979,Self employed,08-08-2018,3,1
588473,62613,76530,83.63,67,16694,86,1449,01-01-1961,Self employed,19-10-2018,6,0
470556,26029,64680,42.52,11,24347,48,5969,01-01-1997,Self employed,28-08-2018,3,0
488716,54913,67123,84.17,18,14234,86,2702,21-04-1987,Salaried,04-09-2018,4,0
624023,48145,73947,67.62,1,18310,86,4935,02-08-1981,Self employed,26-10-2018,3,0
594299,57259,85500,67.84,2,22998,86,1666,05-08-1980,Self employed,21-10-2018,4,0
450939,67669,87900,79.07,146,18317,86,2940,01-01-1984,Self employed,20-08-2018,17,0
469225,51143,62559,83.67,259,21909,86,228,01-01-1995,Self employed,28-08-2018,16,0
496330,48773,97600,52.77,11,22177,120,5995,01-01-1993,Self employed,08-09-2018,3,1
551418,57313,69394,84.73,162,15805,86,1885,10-06-1993,Self employed,30-09-2018,4,0
627163,66882,104756,65.87,255,23173,86,5843,27-02-1969,Self employed,26-10-2018,3,1
576594,39092,66840,61.34,3,22732,86,31,13-01-1976,Self employed,13-10-2018,1,0
638762,50303,72885,71.35,42,23880,45,5340,01-04-1982,Self employed,29-10-2018,3,0
485527,23201,65646,38.08,255,23202,86,5842,09-04-1997,Self employed,31-08-2018,3,0
550084,74201,123740,62.63,65,17752,51,6814,01-01-1985,Self employed,29-09-2018,13,1
422235,56459,68282,84.94,138,20470,86,3362,15-08-1985,Self employed,04-08-2018,9,0
527731,60213,73785,84.03,162,15805,86,1911,02-05-1977,Salaried,22-09-2018,4,0
441849,56009,66825,85.3,146,21980,86,2958,20-02-1988,Salaried,16-08-2018,14,0
605100,63347,72516,89.64,136,23384,86,3707,03-02-1965,Self employed,23-10-2018,8,1
613235,52478,72500,74.34,67,16605,120,1507,01-01-1988,Self employed,24-10-2018,6,1
543945,59447,68818,88.64,73,23823,86,538,23-11-1994,Self employed,28-09-2018,11,0
600323,38839,65220,61.33,67,22727,45,1509,15-06-1981,Salaried,22-10-2018,6,0
619750,67882,101995,68.63,152,23289,51,5054,11-09-1992,Salaried,25-10-2018,3,0
635879,33339,64806,56.01,70,16760,45,2420,22-06-1993,Self employed,29-10-2018,4,0
559663,51578,74618,71.03,42,15888,86,5239,13-04-1987,Self employed,06-10-2018,3,0
627485,47845,64381,76.11,61,15919,45,1357,15-01-1978,Salaried,26-10-2018,6,0
537114,95490,147400,66.49,104,21531,49,7125,22-02-1984,Self employed,26-09-2018,10,0
475347,57259,66402,88.85,48,17827,86,6267,28-05-1985,Salaried,30-08-2018,5,0
597187,58013,66871,89.72,61,21911,86,1368,13-05-1990,Salaried,22-10-2018,6,0
451308,70337,98273,75.3,20,23945,49,6166,15-08-1988,Salaried,20-08-2018,5,0
606934,57712,70014,85,147,17223,86,2782,08-09-1992,Salaried,23-10-2018,2,0
495519,46349,63940,75.07,3,22329,51,555,12-02-1970,Self employed,07-09-2018,15,0
536069,59013,79647,75.33,65,18065,45,6804,01-01-1990,Self employed,25-09-2018,13,0
614810,75079,90020,84.43,19,14375,86,1888,22-03-1992,Salaried,24-10-2018,4,0
467855,25571,68496,39.42,15,13448,86,300,07-01-1985,Salaried,28-08-2018,11,0
634806,59013,79961,75.04,9,18062,86,5387,01-01-1990,Self employed,28-10-2018,3,0
454366,49369,71119,72.12,85,20858,86,1935,19-10-1983,Salaried,22-08-2018,4,0
581610,42244,64779,66.38,162,21635,86,1895,03-08-1991,Salaried,16-10-2018,4,0
585691,59627,71781,85,67,18166,86,1515,01-01-1995,Salaried,17-10-2018,6,0
531335,45349,67760,69.36,79,23373,45,730,03-05-1993,Self employed,24-09-2018,18,0
627847,47349,70416,69.59,152,15460,86,5150,26-04-1992,Self employed,26-10-2018,3,0
500196,44349,60111,76.53,3,14078,45,89,01-01-1988,Salaried,11-09-2018,1,0
509967,38390,48758,84.09,61,23445,51,1314,01-06-1960,Salaried,16-09-2018,6,0
518949,60313,69859,88.75,138,20470,86,3382,09-10-1996,Salaried,19-09-2018,9,1
538830,54159,70831,78.92,36,15372,45,6580,01-03-1989,Salaried,26-09-2018,13,0
629337,60453,70996,88.74,43,18268,86,3922,10-06-1996,,27-10-2018,8,1
419352,60935,75800,81.43,136,17783,86,3732,10-10-1978,Salaried,03-08-2018,8,0
576780,58013,69529,84.86,147,17501,45,2790,01-02-1975,Self employed,14-10-2018,2,1
629765,43594,59508,75.62,67,17684,45,1465,05-07-1990,Salaried,27-10-2018,6,1
461108,49703,67957,74.9,136,22111,48,3724,20-08-1983,Salaried,24-08-2018,8,0
486760,67882,100469,69.67,5,23607,49,3328,28-04-1986,Salaried,03-09-2018,9,0
653446,48599,75273,66.42,138,24214,86,4389,01-06-1987,Self employed,31-10-2018,8,0
603137,49803,59010,85.58,79,20996,45,763,19-07-1990,Self employed,23-10-2018,18,0
625343,32484,52455,62.91,8,23530,51,5575,01-01-1973,Self employed,26-10-2018,3,0
520989,58787,73263,83.67,78,18103,86,2041,01-01-1971,Self employed,20-09-2018,4,0
601278,45185,62012,77.4,74,16686,48,2613,01-01-1979,Salaried,22-10-2018,4,1
638855,72614,98491,74.62,36,24250,48,6727,01-01-1995,Self employed,29-10-2018,13,1
468124,32739,71895,48.68,8,18309,86,5542,23-10-1973,Salaried,28-08-2018,3,0
427663,44349,71700,64.16,152,14011,45,4983,22-08-1996,Self employed,08-08-2018,3,0
612922,60000,117958,51.71,35,16431,48,4321,20-04-1964,Self employed,24-10-2018,8,0
531806,71817,102418,73.23,7,20473,86,5781,01-01-1995,Salaried,24-09-2018,3,0
553153,80086,109980,74.92,152,23535,51,6060,27-02-1996,Self employed,30-09-2018,3,0
557734,35439,63750,58.04,68,16721,45,880,14-10-1967,Self employed,04-10-2018,6,0
532937,48049,58085,86.08,61,15897,45,1333,28-07-1985,Salaried,24-09-2018,6,0
458816,38139,61756,64.77,142,17315,86,104,15-06-1994,Salaried,23-08-2018,16,0
624033,51503,70930,74.44,67,16605,120,1446,01-01-1978,Salaried,26-10-2018,6,0
526969,53369,65132,84.99,34,18006,86,1001,22-06-1996,Self employed,21-09-2018,6,1
475227,54559,71950,77.69,16,22004,45,2995,01-01-1975,Salaried,30-08-2018,14,0
499044,47406,71259,68.2,18,21537,86,2711,06-06-1991,Salaried,11-09-2018,4,0
564976,61447,76702,82.14,2,24385,86,1729,06-09-1993,Salaried,09-10-2018,4,0
437576,44896,58846,80.67,3,17450,45,36,01-01-1985,Self employed,14-08-2018,1,0
539043,53803,69900,78.68,5,23736,51,3380,01-11-1978,Self employed,26-09-2018,9,0
491006,27881,65840,44.05,67,18129,45,1449,12-11-1993,,05-09-2018,6,0
497534,44645,62338,73.79,165,21064,86,6501,28-05-1989,Salaried,10-09-2018,5,0
580469,49349,67714,73.84,19,16982,86,1859,03-03-1979,Salaried,15-10-2018,4,1
464095,88695,143187,64.95,103,21097,49,7038,01-02-1995,Salaried,25-08-2018,7,0
539300,64042,83790,79.96,152,17364,48,5149,20-08-1988,Self employed,26-09-2018,3,0
514538,46649,65368,73.89,34,22637,86,1045,18-10-1989,Salaried,18-09-2018,6,0
589210,58259,67782,87.04,34,20520,45,1044,18-01-1981,Self employed,19-10-2018,6,0
560735,37439,52718,73.98,251,22993,51,6900,01-10-1983,Self employed,06-10-2018,13,0
421168,71217,109403,66.63,251,23899,48,6898,01-10-1987,Self employed,04-08-2018,13,1
625002,46999,70639,67.95,18,14115,86,2686,01-07-1971,Self employed,26-10-2018,4,0
601222,57151,74392,77.82,17,20335,86,3234,16-06-1993,Salaried,22-10-2018,17,0
601449,59259,67263,89.2,10,22483,45,5662,01-01-1991,Self employed,22-10-2018,3,0
572304,56713,69464,83.5,70,18435,86,2439,25-08-1977,Self employed,12-10-2018,4,0
473828,42494,88864,50.64,120,22934,48,6909,04-12-1973,Self employed,29-08-2018,12,0
519423,46307,72527,65.63,18,13971,86,2686,01-01-1991,Salaried,19-09-2018,4,0
457178,44149,53850,84.12,153,16053,45,369,05-08-2000,,22-08-2018,11,0
508109,64882,80678,83.05,9,18062,86,5422,28-05-1998,,15-09-2018,3,0
478352,71123,97580,74.81,34,18758,48,1004,24-09-1992,Salaried,30-08-2018,6,0
527501,49794,63513,80.76,15,14441,45,293,06-07-1989,Salaried,22-09-2018,11,0
556689,50953,64650,81.44,68,16609,45,853,06-11-1988,Self employed,04-10-2018,6,0
489409,50203,64010,80.46,67,16565,45,1436,05-12-1999,,04-09-2018,6,0
551918,60213,73901,82.54,146,16445,86,2962,01-07-1981,Salaried,30-09-2018,14,0
554307,62947,71802,89.83,2,17383,86,1691,03-05-1959,Self employed,30-09-2018,4,0
650778,58259,76332,77.29,146,17921,86,2948,06-06-1992,Self employed,31-10-2018,14,1
594189,44349,69276,66.4,160,14151,45,60,10-06-1991,Self employed,21-10-2018,1,0
606250,53142,70289,82.52,7,18714,86,5794,01-01-1977,Self employed,23-10-2018,3,0
605790,32559,60431,59.57,70,16760,45,2441,12-04-1987,Self employed,23-10-2018,4,0
533971,61688,73500,85,2,22858,86,1690,01-01-1978,Salaried,25-09-2018,4,0
516182,48849,64017,77.32,207,22463,45,903,01-01-1971,Self employed,18-09-2018,6,1
618061,75751,105000,74.29,255,23094,48,5844,21-04-1996,Self employed,25-10-2018,3,0
503569,51803,68158,78.49,207,23546,86,893,15-06-1976,Salaried,14-09-2018,6,0
658663,29884,75000,40.53,2,15899,49,1635,09-09-1986,Salaried,31-10-2018,4,0
477135,39134,68526,61.29,160,23284,45,603,02-01-1979,Self employed,30-08-2018,15,0
546603,63169,78446,85.41,147,17223,86,2782,07-04-1971,Salaried,28-09-2018,2,1
620417,70123,79868,88.9,136,15884,86,3794,08-01-1992,Salaried,25-10-2018,8,0
508007,66882,87393,78.95,13,24396,120,4623,21-10-1982,Salaried,15-09-2018,8,0
635721,62447,79130,80.88,1,18068,86,6096,29-05-1992,Self employed,29-10-2018,3,0
590674,53203,67617,80.6,67,20582,86,1446,26-02-1979,Salaried,20-10-2018,6,0
430720,57189,66843,88.27,5,15663,86,3342,29-07-1993,Salaried,10-08-2018,9,1
487176,36939,65000,58.46,2,23799,86,1655,23-06-1982,Self employed,03-09-2018,4,0
450068,56220,70742,83.4,63,16065,86,7088,19-02-1999,,20-08-2018,10,0
436970,55259,64006,89.05,105,23495,86,1237,21-01-1992,Salaried,14-08-2018,6,0
507680,43894,75526,59.58,159,24406,86,7234,22-07-1985,Self employed,15-09-2018,7,0
508411,49349,65819,75.97,207,22460,45,902,02-04-1995,Self employed,15-09-2018,6,0
505553,58013,75752,79.21,42,23145,45,5335,01-01-1979,Self employed,14-09-2018,3,0
470885,44409,56116,83.76,74,22229,45,2578,01-01-1989,Salaried,28-08-2018,4,1
653745,41394,63700,65.93,146,15457,45,3009,13-10-1994,Self employed,31-10-2018,14,0
570289,62100,75173,86.47,63,18050,86,7087,20-05-1987,Self employed,11-10-2018,10,1
590619,54259,67198,83.34,3,16167,45,4,01-01-1970,Self employed,20-10-2018,1,1
616697,68582,88000,79.55,248,23337,51,1754,09-06-1969,Salaried,25-10-2018,4,1
569304,65469,83280,81.05,68,22639,86,863,27-03-1985,Self employed,11-10-2018,6,1
522505,61647,70942,88.8,79,22815,86,771,01-01-1968,Salaried,20-09-2018,18,0
535127,51803,79000,67.09,5,20973,120,3326,05-02-1989,Self employed,25-09-2018,9,0
467770,54259,71461,78.36,16,22017,51,3008,09-09-1988,Salaried,28-08-2018,14,0
646428,30484,50317,61.61,104,20390,51,7125,06-06-1990,Self employed,31-10-2018,10,0
441850,67769,76600,89.95,2,14975,86,1726,17-07-1983,Salaried,16-08-2018,4,0
459380,44645,66459,69.97,65,18136,51,6803,05-11-1975,Self employed,23-08-2018,13,0
461195,46049,68518,69.91,36,21242,86,6626,01-01-1986,Salaried,24-08-2018,13,0
456479,42294,68975,62.92,72,18342,86,276,05-02-1973,Self employed,22-08-2018,11,0
627780,51803,80002,65.62,9,18223,86,5376,20-03-1994,Self employed,26-10-2018,3,1
598151,95800,165789,60.26,34,23610,67,1001,22-11-1979,Self employed,22-10-2018,6,0
474762,44049,61215,73.84,19,15685,86,1823,27-02-1986,Self employed,29-08-2018,4,0
506599,45445,68500,69.05,152,23276,45,5163,01-01-1969,Self employed,14-09-2018,3,0
440662,27929,44630,67.22,7,22681,51,5743,02-02-1980,Self employed,16-08-2018,3,1
569216,79686,117900,69.13,2,22031,86,1730,09-01-1972,Salaried,11-10-2018,4,0
636100,59051,80838,75.26,254,24232,86,6746,06-08-1988,Self employed,29-10-2018,13,0
636992,55259,67630,84.28,19,21435,86,1842,09-07-1971,Self employed,29-10-2018,4,0
435176,41380,69997,61.43,20,22721,45,6163,15-05-1975,Self employed,13-08-2018,5,0
529665,61913,81500,78.53,138,24067,51,3333,25-06-1984,Salaried,23-09-2018,9,1
498606,64382,75579,87.33,2,24180,86,1730,03-11-1987,Salaried,10-09-2018,4,0
643011,58713,71612,84.48,63,23473,86,7124,17-06-1996,Self employed,30-10-2018,10,1
493485,37664,71003,57.74,74,17113,86,2578,12-07-1985,Salaried,06-09-2018,4,0
572895,65469,77004,87.4,19,21264,86,1872,26-06-1995,Self employed,12-10-2018,4,0
616998,47773,63306,80.56,78,17014,45,2070,05-05-1988,Salaried,25-10-2018,4,0
425099,52753,61400,87.13,72,16676,86,487,01-01-1962,Salaried,07-08-2018,11,0
509318,49457,72132,73.62,79,17507,45,738,29-10-1965,Self employed,15-09-2018,18,0
528578,63213,74467,85.94,16,18473,86,2944,27-06-1989,Self employed,22-09-2018,14,1
539518,50253,78751,65.4,16,14356,45,3043,01-01-1982,Salaried,26-09-2018,14,1
551682,45349,72162,65.13,152,23790,86,6039,12-12-1972,Self employed,30-09-2018,3,0
584219,47149,74882,64.1,19,14375,86,1838,01-06-1970,Salaried,17-10-2018,4,0
605134,40394,69000,60.87,68,16578,86,854,01-01-1975,Self employed,23-10-2018,6,0
529986,62647,76770,84.02,36,18461,45,6613,01-01-1992,Self employed,23-09-2018,13,1
553760,51998,62700,85,3,14764,86,82,06-06-1978,Self employed,30-09-2018,1,0
582088,97393,146857,69.46,160,24295,67,93,16-12-1995,Self employed,16-10-2018,16,0
432296,32484,60801,55.92,207,23546,86,905,01-01-1981,Self employed,11-08-2018,6,0
626948,63924,76444,85,158,17383,86,1688,08-01-1978,Self employed,26-10-2018,4,0
456126,42394,62016,70.95,105,23495,86,1240,10-07-1976,Salaried,22-08-2018,6,0
558859,64882,105630,62.48,152,22607,51,6058,01-01-1978,Self employed,05-10-2018,3,0
540667,58659,87235,68.09,82,18559,86,4849,03-08-1992,Salaried,27-09-2018,19,0
512107,35439,89085,41.53,11,23919,49,6019,15-05-1994,Self employed,17-09-2018,3,1
653369,58259,73210,81.96,130,15235,51,1075,21-08-1980,Salaried,31-10-2018,6,0
553158,73817,94678,79.22,2,24612,86,1653,29-12-1990,Salaried,30-09-2018,4,0
444667,45349,64525,72.84,103,23750,51,7246,05-02-1989,Self employed,17-08-2018,7,0
587548,55428,69930,81.51,18,22927,45,2705,01-02-1982,Self employed,19-10-2018,4,0
490566,71123,91300,78.86,136,14094,48,3781,11-07-1979,Salaried,05-09-2018,8,0
603378,70950,104820,69.12,147,24118,51,2825,01-01-1973,Self employed,23-10-2018,2,1
591569,60647,79105,79.26,82,23474,86,4763,21-01-1997,Salaried,20-10-2018,19,0
483066,47599,60360,79.94,146,18252,45,2998,17-03-1980,Salaried,31-08-2018,14,1
527594,40554,74724,58.88,103,20328,45,6971,13-05-1986,Salaried,22-09-2018,7,0
653564,31762,77809,43.65,105,15798,86,1228,22-07-1993,Self employed,31-10-2018,6,0
633451,70235,84374,85,13,15884,86,4627,10-05-1965,Self employed,28-10-2018,8,0
472377,47349,56879,84.39,3,14078,45,31,04-02-1991,Self employed,29-08-2018,1,0
623320,27529,45143,64.24,48,16437,51,6264,12-07-1995,Salaried,26-10-2018,5,1
503600,72517,99704,74.92,7,22547,86,5805,09-09-1995,Self employed,14-09-2018,3,0
513352,74651,102500,74.54,2,21684,49,1739,31-05-1989,Salaried,17-09-2018,4,0
531364,71717,91393,79.77,2,24487,120,1651,15-02-1988,Self employed,24-09-2018,4,0
520627,51048,62188,85.23,34,15218,86,1044,15-08-1979,Salaried,20-09-2018,6,0
513841,48049,59214,82.75,64,22076,86,3529,28-05-1973,Self employed,18-09-2018,9,1
589626,48045,66510,74.42,67,22045,86,1434,17-06-1989,Self employed,20-10-2018,6,1
465122,65769,84227,80.26,162,15805,86,1861,21-05-1994,Salaried,26-08-2018,4,0
518865,55413,70141,81.26,147,17285,86,2785,13-01-1987,Salaried,19-09-2018,2,0
507785,66969,107100,63.77,14,24143,51,605,20-10-1986,Self employed,15-09-2018,15,1
424595,46349,62500,75.2,136,22085,86,3682,25-07-1983,Salaried,07-08-2018,8,1
577191,88555,108178,84.12,255,23511,86,5846,01-01-1987,Self employed,14-10-2018,3,1
617323,59259,66983,89.57,48,17771,45,6336,01-01-1995,Self employed,25-10-2018,5,0
507823,42394,71219,61.78,202,23359,86,791,28-05-1986,Salaried,15-09-2018,18,0
602328,53303,69000,82.61,160,22417,51,23,01-01-1974,Self employed,22-10-2018,1,0
428762,73023,100885,74.24,160,24119,51,571,30-01-1996,Self employed,09-08-2018,15,1
